title,link,content,category
화상 개최 '에너지 및 기후 주요경제국 포럼' 발언하는 문대통령,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=421&aid=0005612143,"(서울=뉴스1) 유승관 기자 = 문재인 대통령이 17일 밤 청와대 여민관에서 화상으로 개최된 에너지 및 기후에 관한 주요 경제국포럼(Major Economies Forum on Energy and Climate, MEF)에 참석해 발언하고 있다. 2021.9.17/뉴스1",100
조 바이든 美 대통령 개회사 듣는 문재인 대통령,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=421&aid=0005612142,"(서울=뉴스1) 유승관 기자 = 문재인 대통령이 17일 밤 청와대 여민관에서 화상으로 개최된 에너지 및 기후에 관한 주요 경제국포럼(Major Economies Forum on Energy and Climate, MEF)에 참석해 발언하고 있다. 2021.9.17/뉴스1",100
"문대통령, 화상 개최 MEF 참가",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=421&aid=0005612141,"(서울=뉴스1) 유승관 기자 = 문재인 대통령이 17일 밤 청와대 여민관에서 화상으로 개최된 에너지 및 기후에 관한 주요 경제국포럼(Major Economies Forum on Energy and Climate, MEF)에 참석해 발언하고 있다. 2021.9.17/뉴스1",100
"문재인 대통령, 주요경제국 포럼 발언",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=421&aid=0005612139,"(서울=뉴스1) 유승관 기자 = 문재인 대통령이 17일 밤 청와대 여민관에서 화상으로 개최된 에너지 및 기후에 관한 주요 경제국포럼(Major Economies Forum on Energy and Climate, MEF)에 참석해 발언하고 있다. 2021.9.17/뉴스1",100
"문재인 대통령, MEF 모두발언",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=421&aid=0005612140,"(서울=뉴스1) 유승관 기자 = 문재인 대통령이 17일 밤 청와대 여민관에서 화상으로 개최된 에너지 및 기후에 관한 주요 경제국포럼(Major Economies Forum on Energy and Climate, MEF)에 참석해 발언하고 있다. 2021.9.17/뉴스1",100
조 바이든 美 대통령 개회사 지켜보는 문대통령,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=421&aid=0005612138,"(서울=뉴스1) 유승관 기자 = 문재인 대통령이 17일 밤 청와대 여민관에서 화상으로 개최된 에너지 및 기후에 관한 주요 경제국포럼(Major Economies Forum on Energy and Climate, MEF)에 참석해 조 바이든 미국 대통령의 개회사를 경청하고 있다. 2021.9.17/뉴스1",100
주요 경제국 포럼 참석하는 문대통령,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=421&aid=0005612137,"(서울=뉴스1) 유승관 기자 = 문재인 대통령이 17일 밤 청와대 여민관에서 화상으로 개최된 에너지 및 기후에 관한 주요 경제국포럼(Major Economies Forum on Energy and Climate, MEF)에 참석하고 있다. 2021.9.17/뉴스1",100
"문대통령, 화상개최 '에너지 및 기후에 관한 주요 경제국 포럼'",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=421&aid=0005612136,"(서울=뉴스1) 유승관 기자 = 문재인 대통령이 17일 밤 청와대 여민관에서 화상으로 개최된 에너지 및 기후에 관한 주요 경제국포럼(Major Economies Forum on Energy and Climate, MEF)에 참석하고 있다. 2021.9.17/뉴스1",100
조성은 “내가 제2의 윤지오? 뉴욕 한번 가려 했더니 난리”,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=023&aid=0003641209,"윤석열 고발 사주 의혹 제보자 조성은씨. /이덕훈 기자										‘윤석열 고발 사주’ 의혹 제보자인 조성은(33)씨가 자신을 ‘제2의 윤지오’로 지칭한 김기현 국민의힘 원내대표 말에 “윤지오가 누구냐”며 발끈했다. 또 출국 금지를 요청한 윤석열 전 검찰총장 측을 포함한 야권 인사들을 거론하며 법적 대응을 예고했다.조씨는 17일 오후 페이스북에 “열심히 서비스 런칭 준비해서 뉴욕 한 번 가보자 했더니 미국 출국이니, 출국 금지니 난리”라며 “지금 이 시각에도 수사기관과 협조하고 있다. (미국은) 범죄 사실들을 다 밝혀내고 천천히 가보도록 하겠다”고 썼다. 그러면서 “네 군데 수사기관과 협조를 하려니 개인 일정들도 빠듯하다. 윤 전 총장 캠프와 당은 엄한 곳에 힘쓰지 않기를 바란다”고 덧붙였다.앞서 윤 전 총장 캠프 정치공작 진상규명 특별위원회는 지난 14일 성명서를 통해 “조씨가 지난달 31일 페이스북을 통해 미국으로 출국할 예정임을 밝힌 바 있다”며 “조씨가 해외로 출국하는 경우 사건의 실체적 진실은 미궁에 빠질 수밖에 없다. 긴급 출국 금지 조치를 내릴 것을 고위공직자범죄수사처(공수처)장에게 촉구한다”고 밝힌 바 있다.조씨는 또 “제2의 이유미 타령을 하더니 제2의 윤지오는 무엇이냐”는 글도 남겼다. 지난 15일 김 원내대표가 “조씨의 행보는 상식적으로 이해하기 어려운 구석이 많다. 제2의 윤지오가 등장했다는 생각이 든다”고 말한 것을 겨냥한 발언으로 보인다. 윤지오는 고(故) 장자연 사건 증언자로 나섰다가 후원금 사기 의혹 등에 휩싸인 뒤 출국한 배우다.조씨는 이날 별도의 게시물을 올려 법적 대응을 예고하기도 했다. 그는 “예고했던 대로 윤 전 총장과 김웅 의원에 대한 법적 조치와 함께 김 원내대표, 장제원 의원, 권성동 의원까지 포함해 민형사상 법 조치를 하겠다”며 “국회의원이라는 직책과 헌법기관이 그런 짓을 하라고 부여된 권한이 아니다”라고 말했다.이어 “각종 커뮤니티와 소셜미디어 댓글 등 성적 모욕이나 허위사실, 명예훼손에 관한 글들은 모두 강력한 법 조치를 취할 예정”이라며 “관련 글을 캡처한 자료나 링크를 페이스북 메신저 계정에 보내 달라”고 했다.",100
"文 대통령, 바이든 대통령 주최 '에너지·기후 포럼' 참석",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=277&aid=0004971584,"[이미지출처=연합뉴스]문재인 대통령은 한국시간 기준 17일 저녁 바이든 미국 대통령의 초청에 따라 에너지 및 기후에 관한 주요 경제국 포럼(Major Economies Forum on Energy and Climate, MEF)에 참석했다. MEF는 미국이 2009년 유엔기후변화협약 당사국 총회의 성공적 개최와 온실가스 감축·청정에너지 보급 등을 위해 발족한 포럼으로, 트럼프 행정부 때 중단됐으나 바이든 대통령 들어 부활했다. 지난 4월 열린 기후정상회의에서도 MEF 세션이 개최됐다.제26차 유엔기후변화협약 당사국 총회(COP26)를 6주 앞두고 개최된 이번 포럼의 목적은 2050 탄소중립 및 2030 국가온실가스 목표(NDC) 상향 등 구체적 기후변화 대응 방안 마련을 촉구하기 위한 것이다. 비공개 화상회의 형식으로 진행된 포럼에서 문 대통령은 전 세계가 코로나19 팬데믹 속 기후위기 대응을 위한 국제 공조의 필요성을 강조하고, 2050 탄소중립 실현을 위한 우리나라의 기여 의지를 피력했다. 문 대통령은 지난달 탄소중립기본법 제정으로 탄소중립을 법으로 규정한 세계 14번째 국가가 되었다며 내달 2050 탄소중립 시나리오를 확정하고 11월 COP26에서 추가 상향된 2030 NDC를 발표할 것이라는 점을 재확인했다. 또 2023년에 개최될 COP28 유치를 통해 탄소중립을 위해 더욱 적극적인 역할을 수행하고자 한다고 밝혔다.  청와대는 ""이번 포럼은 국제사회의 기후변화 대응 추동력을 더욱 강화하고, 주요국 정상들 간 국가온실가스감축목표의 상향뿐만 아니라, 실질적인 감축 이행 방안을 보다 구체적으로 논의하는 계기가 됐다""고 평가하며 ""우리 정부는 2050 탄소중립 및 2030년 NCD 상향에 대한 강력한 의지를 다시 한번 국제사회에 천명했으며, 이번 포럼 이후에도 기후 리더십을 지속 강화해 나갈 것""이라고 밝혔다.",100
"황교익, '손발 노동은 아프리카나' 윤석열 맹폭 ""어찌 생각하는지요, 테스형""",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=011&aid=0003964211,"윤석열 전 검찰총장/연합뉴스[서울경제] 윤석열 전 검찰총장 재직 당시 대검찰청이 윤 전 총장 장모가 연루된 사건에 대응하기 위한 내부 문건을 만들었다는 의혹을 두고 정치권 공방이 가열되는 가운데 음식칼럼니스트 황교익씨가 ""검찰청은 검찰총장이 검찰 권력을 사유화해도 되는 조직인가""라고 윤 전 총장을 향해 날카롭게 대립각을 세웠다. 최근 경기관광공사 사장에 내정됐다가 이른바 보은 인사 논란 속에 사퇴 의사를 밝혔던 황씨는 15일 자신의 페이스북에 올린 글을 통해 ""윤 전 총장이 총장 재직시 대검찰청 차원에서 작성된 것으로 보이는 총장 장모 의혹 대응 문건 관련 보도가 나왔다""며 ""믿기지가 않아 기사를 읽고 또 읽었다. 누군가 가짜 문건을 만들어 장난을 치는 것이 아닐까 의심이 들 정도로 충격적""이라면서 이렇게 목소리를 높였다. 황씨는 이어 올린 글에서는 ""인문학은 버리고 공학과 자연과학을 가르쳐 손발 노동을 하는 아프리카 수준에서 벗어나야 한다는 윤석열이를 어찌 생각하는지요, 테스형""이라면서 윤 전 총장을 정조준했다. 음식칼럼니스트 황교익씨/연합뉴스그러면서 황씨는 ""국민의힘 대선 후보들은 이제야 경선 링에 오를 참이다. 홍준표가 입으로 휙휙 소리를 내는 섀도 복싱만으로 윤석열을 잡아버렸다""면서 ""의외로 싱거운 경기가 될 듯""이라고도 했다.앞서 윤 전 총장은 지난 13일 경북 안동시 국립안동대에서 취업을 준비하고 있는 학생들과 만나 경제에서 기술의 중요성을 강조하면서 ""지금 기업은 기술력으로 먹고산다""면서 ""사람이 이렇게 손발 노동으로, 그렇게 해 가지곤 되는 게 하나도 없다. 그건 이제 인도도 안 한다. 아프리카나 하는 것""이라고 말했다. 윤 전 총장은 같은 날 ""임금 차이가 없으면 비정규직과 정규직은 큰 의미가 없다""는 취지의 발언으로 논란의 중심에 섰다. 취업을 준비하는 이들의 절박함을 제대로 이해하지 못했다는 비판이 쏟아지면서 상대적으로 손발 노동은 아프리카나 하는 것이라는 발언은 상대적으로 관심을 받지 못했다. 해당 발언은 윤 전 총장의 현장 언급 내용이 유튜브와 사회관계망서비스(SNS)를 통해 확산되면서 뒤늦게 알려졌다.",100
"文대통령, 국제사회에 '2050 탄소중립' 거듭 공언",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=079&aid=0003554860,"핵심요약문 대통령, 美 주최 기후변화 대응 주요 경제국 포럼 참석해 약속 재확인靑 ""기후변화 대응 국제 결속에 韓 기후 리더십 지속적으로 강화해 나갈 것""문재인 대통령이 17일 오후 청와대 여민관 영상회의실에서 화상으로 열린 에너지 및 기후에 관한 주요 경제국 포럼(Major Economies Forum on Energy and Climate, MEF)에 참석해 발언하고 있다. 연합뉴스문재인 대통령은 17일 조 바이든 미국 대통령의 초청으로 에너지 및 기후에 관한 주요 경제국 포럼(Major Economies Forum on Energy and Climate, MEF)에 참석해 우라나라의 2050 탄소중립 목표 실현을 다시금 약속했다.문 대통령은 이날 청와대에서 화상으로 MEF에 참석해 이같이 밝혔다.MEF는 2009년 버락 오바마 행정부 시절 기후 위기 대응을 위한 청정에너지 보급과 온실가스 감축 등을 강구하기 위해 발족한 포럼이다. 도널드 트럼프 행정부 들어 중단됐다가, 바이든 행정부에서 다시 시작 됐다. 지난 4월에는 바이든 대통령이 주최한 화상 기후정상회의에서 MEF 세션이 개최되기도 했다. MEF에는 한국을 비롯해 미국과 중국, 유럽연합(EU) 등 17개국이 회원국으로 돼 있고, 이날 총 20개국과 유엔도 참여했다.이번 포럼은 제26차 유엔기후변화협약 당사국 총회(COP26)를 6주 남겨두고 개최된 만큼  2050 탄소중립 및 2030 국가 온실가스 감축 목표(NDC) 상향 등에 관한 구체적인 방안을 촉구하는 자리였다.연합뉴스문 대통령은 포럼에서 한국이 기후위기 대응을 위한 탄소중립·녹색성장 기본법(탄소중립기본법)을 제정한 세계 14번째 국가가 됐다는 점을 강조하며 탄소중립 의지를 확고히 했다. 다음달 2050 탄소중립 시나리오 확정과 11월 COP26에서 추가 상향된 2030 NDC도 발표도 거듭 공언했다. 또 2023년에 개최될 유엔기후변화협약 당사국 총회 유치를 통해 국제사회 탄소중립을 위한 보다 적극적인 역할을 수행해 나갈 것을 다짐했다.청와대는 ""올해는 파리협정 이행의 원년으로 이번 포럼은 국제사회의 기후변화 대응 추동력을 더욱 강화하고 주요국 정상들 간 NDC 목표의 상향뿐만 아니라 실질적인 감축 이행 방안을 보다 구체적으로 논의하는 계기가 된 것으로 평가된다""고 설명했다.또 ""이번 포럼 이후에도 여타국들이 조속히 2050 탄소중립에 동참하고 기후변화 대응을 위한 국제 결속을 다지는 데 기여할 수 있도록 우리 정부의 기후 리더십을 지속적으로 강화해 나갈 것""이라고 밝혔다.",100
